location,continent,year,bloom_doy
Switzerland/Seewis Dorf,Europe,1971,116
Switzerland/Sargans II,Europe,1971,108
Switzerland/Sihlbrugg,Europe,1971,115
Switzerland/St. Luc,Europe,1971,140
Switzerland/Sarnen,Europe,1971,106
Switzerland/Stampa,Europe,1971,135
Switzerland/Trient,Europe,1971,130
Switzerland/Thusis,Europe,1971,121
Switzerland/Vals,Europe,1971,138
Switzerland/Versoix,Europe,1971,108
Switzerland/Villnachern,Europe,1971,105
Switzerland/Vallorbe,Europe,1971,126
Switzerland/La Valsainte,Europe,1971,125
Switzerland/Wädenswil,Europe,1971,112
"Switzerland/Wattwil, SG",Europe,1971,119
Switzerland/Wiliberg,Europe,1971,112
Switzerland/Zürich-Albisgütli,Europe,1971,111
Switzerland/Zürich-MeteoSchweiz,Europe,1971,110
Switzerland/Zizers,Europe,1971,107
Switzerland/Zofingen,Europe,1971,114
Switzerland/Zürich-Witikon,Europe,1971,109
Switzerland/Zweisimmen,Europe,1971,121
Switzerland/L'Abergement,Europe,1972,105
Switzerland/Adelboden,Europe,1972,130
Switzerland/Andeer,Europe,1972,124
Switzerland/Appenzell,Europe,1972,116
Switzerland/Aurigeno,Europe,1972,116
Switzerland/Basel-Binningen,Europe,1972,95
Switzerland/Bondo GR,Europe,1972,109
Switzerland/Brusio-Piazzo,Europe,1972,98
Switzerland/Bauma,Europe,1972,124
Switzerland/Cartigny,Europe,1972,95
Switzerland/Cevio-Cavergno,Europe,1972,92
Switzerland/Cernier,Europe,1972,124
Switzerland/Changins,Europe,1972,106
Switzerland/Chur,Europe,1972,87
Switzerland/Couvet,Europe,1972,126
Switzerland/Diessenhofen,Europe,1972,101
Switzerland/Domat / Ems,Europe,1972,88
Switzerland/Disentis,Europe,1972,126
Switzerland/Edlibach,Europe,1972,113
Switzerland/Escholzmatt,Europe,1972,136
Switzerland/Elm,Europe,1972,135
Switzerland/Entlebuch,Europe,1972,124
Switzerland/Enges,Europe,1972,125
Switzerland/Fanas,Europe,1972,96
Switzerland/Fiesch,Europe,1972,117
Switzerland/Flawil,Europe,1972,124
Switzerland/Grossdietwil,Europe,1972,121
Switzerland/Gryon,Europe,1972,126
Switzerland/Grüsch,Europe,1972,109
Switzerland/Horgen,Europe,1972,94
Switzerland/Herzogenbuchsee,Europe,1972,116
Switzerland/Jenaz,Europe,1972,113
Switzerland/Laufenburg,Europe,1972,110
Switzerland/Locarno,Europe,1972,106
Switzerland/Leysin,Europe,1972,148
Switzerland/Longirod,Europe,1972,126
Switzerland/Les Ponts-de-Martel,Europe,1972,146
Switzerland/Moudon,Europe,1972,105
Switzerland/Merishausen,Europe,1972,100
Switzerland/Möhlin,Europe,1972,105
Switzerland/Moutier,Europe,1972,123
Switzerland/Murg,Europe,1972,101
Switzerland/Näfels,Europe,1972,94
Switzerland/Les Plans-sur-Bex,Europe,1972,136
Switzerland/Posieux,Europe,1972,109
Switzerland/Prato-Sornico,Europe,1972,99
Switzerland/Rafz,Europe,1972,101
Switzerland/Schiers,Europe,1972,98
Switzerland/Schönenwerd,Europe,1972,101
Switzerland/Sent,Europe,1972,143
Switzerland/Seon,Europe,1972,107
Switzerland/Seewis Dorf,Europe,1972,127
Switzerland/Sargans II,Europe,1972,90
Switzerland/Sihlbrugg,Europe,1972,111
Switzerland/St. Luc,Europe,1972,167
Switzerland/Sarnen,Europe,1972,98
Switzerland/Stampa,Europe,1972,129
Switzerland/Trient,Europe,1972,147
Switzerland/Thusis,Europe,1972,123
Switzerland/Vals,Europe,1972,141
Switzerland/Versoix,Europe,1972,93
Switzerland/Villnachern,Europe,1972,96
Switzerland/La Valsainte,Europe,1972,133
Switzerland/Wädenswil,Europe,1972,98
"Switzerland/Wattwil, SG",Europe,1972,120
Switzerland/Wiliberg,Europe,1972,117
Switzerland/Wynau,Europe,1972,122
Switzerland/Zürich-Albisgütli,Europe,1972,97
Switzerland/Zürich-MeteoSchweiz,Europe,1972,101
Switzerland/Zizers,Europe,1972,88
Switzerland/Zofingen,Europe,1972,118
Switzerland/Zürich-Witikon,Europe,1972,98
Switzerland/Zweisimmen,Europe,1972,126
Switzerland/L'Abergement,Europe,1973,118
Switzerland/Adelboden,Europe,1973,142
Switzerland/Andeer,Europe,1973,136
Switzerland/Appenzell,Europe,1973,136
Switzerland/Aurigeno,Europe,1973,122
Switzerland/Basel-Binningen,Europe,1973,117
Switzerland/Biel,Europe,1973,126
Switzerland/Bondo GR,Europe,1973,126
Switzerland/Brusio-Piazzo,Europe,1973,105
Switzerland/Bauma,Europe,1973,136
Switzerland/Cartigny,Europe,1973,116
Switzerland/Cevio-Cavergno,Europe,1973,113
Switzerland/Cernier,Europe,1973,140
Switzerland/Changins,Europe,1973,120
Switzerland/Chur,Europe,1973,122
Switzerland/Diessenhofen,Europe,1973,121
Switzerland/Domat / Ems,Europe,1973,122
Switzerland/Disentis,Europe,1973,140
Switzerland/Eschen-Boja,Europe,1973,123
Switzerland/Edlibach,Europe,1973,132
Switzerland/Escholzmatt,Europe,1973,141
Switzerland/Elm,Europe,1973,140
Switzerland/Entlebuch,Europe,1973,137
Switzerland/Enges,Europe,1973,138
Switzerland/Fanas,Europe,1973,134
Switzerland/Fiesch,Europe,1973,136
Switzerland/Flawil,Europe,1973,132
Switzerland/Grossdietwil,Europe,1973,128
Switzerland/Gryon,Europe,1973,140
Switzerland/Grüsch,Europe,1973,130
Switzerland/Horgen,Europe,1973,120
Switzerland/Herzogenbuchsee,Europe,1973,125
Switzerland/Jenaz,Europe,1973,134
Switzerland/Laufenburg,Europe,1973,121
Switzerland/Locarno,Europe,1973,100
Switzerland/Leysin,Europe,1973,152
Switzerland/Longirod,Europe,1973,138
Switzerland/Les Ponts-de-Martel,Europe,1973,159
Switzerland/Moudon,Europe,1973,125
Switzerland/Merishausen,Europe,1973,125
Switzerland/Moutier,Europe,1973,134
Switzerland/Murg,Europe,1973,125
Switzerland/Näfels,Europe,1973,124
Switzerland/Oeschberg,Europe,1973,127
Switzerland/Orvin,Europe,1973,132
Switzerland/Les Plans-sur-Bex,Europe,1973,145
Switzerland/Posieux,Europe,1973,126
Switzerland/Prato-Sornico,Europe,1973,124
Switzerland/Rafz,Europe,1973,122
Switzerland/Schiers,Europe,1973,127
Switzerland/Schönenwerd,Europe,1973,118
Switzerland/Sent,Europe,1973,148
Switzerland/Seon,Europe,1973,125
Switzerland/Seewis Dorf,Europe,1973,140
Switzerland/Sargans II,Europe,1973,123
Switzerland/Sihlbrugg,Europe,1973,132
Switzerland/St. Luc,Europe,1973,159
Switzerland/Sarnen,Europe,1973,122
Switzerland/Stampa,Europe,1973,135
Switzerland/Trient,Europe,1973,148
Switzerland/Vals,Europe,1973,155
Switzerland/Versoix,Europe,1973,119
Switzerland/Villnachern,Europe,1973,121
Switzerland/Vallorbe,Europe,1973,128
Switzerland/La Valsainte,Europe,1973,145
Switzerland/Wädenswil,Europe,1973,125
"Switzerland/Wald, ZH",Europe,1973,125
"Switzerland/Wattwil, SG",Europe,1973,134
Switzerland/Wiliberg,Europe,1973,129
Switzerland/Wynau,Europe,1973,125
Switzerland/Zürich-Albisgütli,Europe,1973,124
Switzerland/Zürich-MeteoSchweiz,Europe,1973,120
Switzerland/Zizers,Europe,1973,125
Switzerland/Zofingen,Europe,1973,125
Switzerland/Zürich-Witikon,Europe,1973,124
Switzerland/Zweisimmen,Europe,1973,132
Switzerland/L'Abergement,Europe,1974,99
Switzerland/Adelboden,Europe,1974,130
Switzerland/Andeer,Europe,1974,118
Switzerland/Appenzell,Europe,1974,105
Switzerland/Aurigeno,Europe,1974,115
Switzerland/Basel-Binningen,Europe,1974,93
Switzerland/Biel,Europe,1974,98
Switzerland/Bondo GR,Europe,1974,118
Switzerland/Bauma,Europe,1974,111
Switzerland/Cartigny,Europe,1974,92
Switzerland/Cevio-Cavergno,Europe,1974,79
Switzerland/Cernier,Europe,1974,110
Switzerland/Changins,Europe,1974,110
Switzerland/Chur,Europe,1974,92
Switzerland/Couvet,Europe,1974,106
Switzerland/Diessenhofen,Europe,1974,96
Switzerland/Domat / Ems,Europe,1974,93
Switzerland/Disentis,Europe,1974,131
Switzerland/Eschen-Boja,Europe,1974,91
Switzerland/Edlibach,Europe,1974,98
Switzerland/Escholzmatt,Europe,1974,120
Switzerland/Entlebuch,Europe,1974,118
Switzerland/Enges,Europe,1974,105
Switzerland/Fanas,Europe,1974,109
Switzerland/Fiesch,Europe,1974,130
Switzerland/Flawil,Europe,1974,102
Switzerland/Gadmen,Europe,1974,141
Switzerland/Grossdietwil,Europe,1974,98
Switzerland/Gryon,Europe,1974,130
Switzerland/Grüsch,Europe,1974,103
Switzerland/Horgen,Europe,1974,90
Switzerland/Herzogenbuchsee,Europe,1974,98
Switzerland/Jenaz,Europe,1974,103
Switzerland/Laufenburg,Europe,1974,98
Switzerland/Locarno,Europe,1974,115
Switzerland/Leysin,Europe,1974,140
Switzerland/Linthal,Europe,1974,110
Switzerland/Longirod,Europe,1974,105
Switzerland/Les Ponts-de-Martel,Europe,1974,138
Switzerland/Moudon,Europe,1974,100
Switzerland/Merishausen,Europe,1974,95
Switzerland/Möhlin,Europe,1974,94
Switzerland/Moutier,Europe,1974,104
Switzerland/Murg,Europe,1974,92
Switzerland/Näfels,Europe,1974,93
Switzerland/Neuhausen,Europe,1974,96
Switzerland/Oeschberg,Europe,1974,106
Switzerland/Orvin,Europe,1974,101
Switzerland/Posieux,Europe,1974,101
Switzerland/Rafz,Europe,1974,96
Switzerland/Schiers,Europe,1974,100
Switzerland/Schönenwerd,Europe,1974,98
Switzerland/Sent,Europe,1974,136
Switzerland/Seon,Europe,1974,97
Switzerland/Seewis Dorf,Europe,1974,98
Switzerland/Sargans II,Europe,1974,91
Switzerland/Simplon-Dorf,Europe,1974,152
Switzerland/Sihlbrugg,Europe,1974,112
Switzerland/St. Luc,Europe,1974,166
Switzerland/Sarnen,Europe,1974,98
Switzerland/Stampa,Europe,1974,134
Switzerland/Trient,Europe,1974,140
Switzerland/Thusis,Europe,1974,95
Switzerland/Versoix,Europe,1974,92
Switzerland/Villnachern,Europe,1974,93
Switzerland/Vallorbe,Europe,1974,128
Switzerland/Wädenswil,Europe,1974,92
"Switzerland/Wald, ZH",Europe,1974,103
"Switzerland/Wattwil, SG",Europe,1974,100
Switzerland/Wiliberg,Europe,1974,102
Switzerland/Wynau,Europe,1974,98
Switzerland/Zürich-Albisgütli,Europe,1974,91
Switzerland/Zürich-MeteoSchweiz,Europe,1974,98
Switzerland/Zizers,Europe,1974,91
Switzerland/Zofingen,Europe,1974,98
Switzerland/Zürich-Witikon,Europe,1974,93
Switzerland/Zweisimmen,Europe,1974,120
Switzerland/L'Abergement,Europe,1975,118
Switzerland/Adelboden,Europe,1975,134
Switzerland/Andeer,Europe,1975,133
Switzerland/Appenzell,Europe,1975,132
Switzerland/Aurigeno,Europe,1975,123
Switzerland/Basel-Binningen,Europe,1975,108
Switzerland/Bondo GR,Europe,1975,121
Switzerland/Brusio-Piazzo,Europe,1975,112
Switzerland/Bauma,Europe,1975,133
Switzerland/Cartigny,Europe,1975,114
Switzerland/Cevio-Cavergno,Europe,1975,92
Switzerland/Changins,Europe,1975,115
Switzerland/Chur,Europe,1975,108
Switzerland/Couvet,Europe,1975,130
Switzerland/Diessenhofen,Europe,1975,115
Switzerland/Domat / Ems,Europe,1975,112
Switzerland/Döttingen,Europe,1975,100
Switzerland/Disentis,Europe,1975,138
Switzerland/Edlibach,Europe,1975,129
Switzerland/Escholzmatt,Europe,1975,137
Switzerland/Einsiedeln,Europe,1975,144
Switzerland/Elm,Europe,1975,138
Switzerland/Entlebuch,Europe,1975,135
Switzerland/Enges,Europe,1975,131
Switzerland/Fanas,Europe,1975,122
Switzerland/Fiesch,Europe,1975,133
Switzerland/Flawil,Europe,1975,128
Switzerland/Gadmen,Europe,1975,144
Switzerland/Grossdietwil,Europe,1975,124
Switzerland/Gryon,Europe,1975,146
Switzerland/Grüsch,Europe,1975,127
Switzerland/Heiden,Europe,1975,127
Switzerland/Horgen,Europe,1975,108
Switzerland/Herzogenbuchsee,Europe,1975,126
Switzerland/Jenaz,Europe,1975,127
Switzerland/Laufenburg,Europe,1975,117
Switzerland/Locarno,Europe,1975,110
Switzerland/Leysin,Europe,1975,149
Switzerland/Linthal,Europe,1975,130
Switzerland/Longirod,Europe,1975,138
Switzerland/Les Ponts-de-Martel,Europe,1975,142
Switzerland/Luzern,Europe,1975,113
Switzerland/Moudon,Europe,1975,117
Switzerland/Merishausen,Europe,1975,120
Switzerland/Möhlin,Europe,1975,116
"Switzerland/Muri, AG",Europe,1975,122
Switzerland/Moutier,Europe,1975,126
Switzerland/Murg,Europe,1975,115
Switzerland/Näfels,Europe,1975,115
Switzerland/Neuhausen,Europe,1975,113
Switzerland/Oeschberg,Europe,1975,126
Switzerland/Oberehrendingen,Europe,1975,113
Switzerland/Orvin,Europe,1975,128
Switzerland/Posieux,Europe,1975,130
Switzerland/Prato-Sornico,Europe,1975,116
Switzerland/Rafz,Europe,1975,113
Switzerland/Schiers,Europe,1975,120
Switzerland/Schönenwerd,Europe,1975,116
Switzerland/Sent,Europe,1975,137
Switzerland/Seon,Europe,1975,124
Switzerland/Seewis Dorf,Europe,1975,133
Switzerland/Sargans II,Europe,1975,118
Switzerland/Simplon-Dorf,Europe,1975,161
Switzerland/Sihlbrugg,Europe,1975,124
Switzerland/St. Luc,Europe,1975,163
Switzerland/Sarnen,Europe,1975,118
Switzerland/Stampa,Europe,1975,135
Switzerland/Trient,Europe,1975,141
Switzerland/Thusis,Europe,1975,116
Switzerland/Versoix,Europe,1975,107
Switzerland/Villnachern,Europe,1975,110
Switzerland/Vira / Gambarogno,Europe,1975,103
Switzerland/Wädenswil,Europe,1975,113
"Switzerland/Wald, ZH",Europe,1975,119
"Switzerland/Wattwil, SG",Europe,1975,128
Switzerland/Wiliberg,Europe,1975,125
Switzerland/Wynau,Europe,1975,116
Switzerland/Zürich-Albisgütli,Europe,1975,124
Switzerland/Zürich-MeteoSchweiz,Europe,1975,119
Switzerland/Zizers,Europe,1975,110
Switzerland/Zofingen,Europe,1975,115
Switzerland/Zürich-Witikon,Europe,1975,113
Switzerland/Zweisimmen,Europe,1975,136
Switzerland/L'Abergement,Europe,1976,111
Switzerland/Adelboden,Europe,1976,126
Switzerland/Altdorf,Europe,1976,133
Switzerland/Andeer,Europe,1976,126
Switzerland/Appenzell,Europe,1976,127
Switzerland/Aurigeno,Europe,1976,119
Switzerland/Basel-Binningen,Europe,1976,109
Switzerland/Bondo GR,Europe,1976,106
Switzerland/Brusio-Piazzo,Europe,1976,114
Switzerland/Bauma,Europe,1976,127
Switzerland/Cartigny,Europe,1976,103
Switzerland/Cevio-Cavergno,Europe,1976,89
Switzerland/Cernier,Europe,1976,111
Switzerland/Changins,Europe,1976,112
Switzerland/Chur,Europe,1976,98
Switzerland/Couvet,Europe,1976,124
Switzerland/Diessenhofen,Europe,1976,111
Switzerland/Domat / Ems,Europe,1976,107
Switzerland/Döttingen,Europe,1976,105
Switzerland/Disentis,Europe,1976,128
Switzerland/Eschen-Boja,Europe,1976,103
Switzerland/Edlibach,Europe,1976,125
Switzerland/Escholzmatt,Europe,1976,125
Switzerland/Einsiedeln,Europe,1976,135
Switzerland/Elm,Europe,1976,141
Switzerland/Entlebuch,Europe,1976,126
Switzerland/Enges,Europe,1976,122
Switzerland/Fanas,Europe,1976,112
Switzerland/Fiesch,Europe,1976,124
Switzerland/Flawil,Europe,1976,123
Switzerland/Grossdietwil,Europe,1976,116
Switzerland/Gryon,Europe,1976,129
Switzerland/Grüsch,Europe,1976,121
Switzerland/Heiden,Europe,1976,125
Switzerland/Horgen,Europe,1976,102
Switzerland/Herzogenbuchsee,Europe,1976,113
Switzerland/Jenaz,Europe,1976,123
Switzerland/Laufenburg,Europe,1976,109
Switzerland/Locarno,Europe,1976,101
Switzerland/Leytron,Europe,1976,93
Switzerland/Leysin,Europe,1976,145
Switzerland/Linthal,Europe,1976,120
Switzerland/Longirod,Europe,1976,117
Switzerland/Les Ponts-de-Martel,Europe,1976,139
Switzerland/Luzern,Europe,1976,116
Switzerland/Moudon,Europe,1976,110
Switzerland/Merishausen,Europe,1976,110
Switzerland/Möhlin,Europe,1976,108
"Switzerland/Muri, AG",Europe,1976,123
Switzerland/Moutier,Europe,1976,116
Switzerland/Martina,Europe,1976,126
Switzerland/Murg,Europe,1976,111
Switzerland/Näfels,Europe,1976,120
Switzerland/Neuhausen,Europe,1976,109
Switzerland/Oeschberg,Europe,1976,124
Switzerland/Oberehrendingen,Europe,1976,108
Switzerland/Orvin,Europe,1976,112
Switzerland/Les Plans-sur-Bex,Europe,1976,136
Switzerland/Posieux,Europe,1976,123
Switzerland/Prato-Sornico,Europe,1976,110
Switzerland/Rafz,Europe,1976,109
Switzerland/Schiers,Europe,1976,108
Switzerland/Schönenwerd,Europe,1976,108
Switzerland/Sent,Europe,1976,131
Switzerland/Seon,Europe,1976,113
Switzerland/Seewis Dorf,Europe,1976,129
Switzerland/Sargans II,Europe,1976,109
Switzerland/Simplon-Dorf,Europe,1976,141
Switzerland/Sihlbrugg,Europe,1976,119
Switzerland/St. Luc,Europe,1976,137
Switzerland/Sarnen,Europe,1976,111
Switzerland/Stampa,Europe,1976,127
Switzerland/Trient,Europe,1976,134
Switzerland/Thusis,Europe,1976,108
Switzerland/Vals,Europe,1976,151
Switzerland/Versoix,Europe,1976,100
Switzerland/Villnachern,Europe,1976,101
Switzerland/Vira / Gambarogno,Europe,1976,94
Switzerland/Vallorbe,Europe,1976,121
Switzerland/Wädenswil,Europe,1976,107
"Switzerland/Wald, ZH",Europe,1976,113
"Switzerland/Wattwil, SG",Europe,1976,118
Switzerland/Wiliberg,Europe,1976,118
Switzerland/Wynau,Europe,1976,109
Switzerland/Zürich-Albisgütli,Europe,1976,110
Switzerland/Zürich-MeteoSchweiz,Europe,1976,109
Switzerland/Zizers,Europe,1976,108
Switzerland/Zofingen,Europe,1976,109
Switzerland/Zürich-Witikon,Europe,1976,107
Switzerland/Zweisimmen,Europe,1976,138
Switzerland/L'Abergement,Europe,1977,94
Switzerland/Adelboden,Europe,1977,127
Switzerland/Altdorf,Europe,1977,122
Switzerland/Andeer,Europe,1977,119
Switzerland/Appenzell,Europe,1977,123
Switzerland/Aurigeno,Europe,1977,101
Switzerland/Basel-Binningen,Europe,1977,81
Switzerland/Bondo GR,Europe,1977,116
Switzerland/Brusio-Piazzo,Europe,1977,118
Switzerland/Bauma,Europe,1977,124
Switzerland/Cartigny,Europe,1977,96
Switzerland/Cevio-Cavergno,Europe,1977,89
Switzerland/Cernier,Europe,1977,110
Switzerland/Changins,Europe,1977,105
Switzerland/Chur,Europe,1977,86
Switzerland/Couvet,Europe,1977,113
Switzerland/Diessenhofen,Europe,1977,97
Switzerland/Domat / Ems,Europe,1977,87
Switzerland/Döttingen,Europe,1977,93
Switzerland/Disentis,Europe,1977,134
Switzerland/Eschen-Boja,Europe,1977,85
Switzerland/Edlibach,Europe,1977,114
Switzerland/Escholzmatt,Europe,1977,140
Switzerland/Einsiedeln,Europe,1977,128
Switzerland/Elm,Europe,1977,142
Switzerland/Entlebuch,Europe,1977,116
Switzerland/Enges,Europe,1977,122
Switzerland/Fanas,Europe,1977,115
Switzerland/Fiesch,Europe,1977,128
Switzerland/Flawil,Europe,1977,116
Switzerland/Gadmen,Europe,1977,144
Switzerland/Grossdietwil,Europe,1977,130
Switzerland/Gryon,Europe,1977,135
Switzerland/Grüsch,Europe,1977,118
Switzerland/Heiden,Europe,1977,117
Switzerland/Horgen,Europe,1977,85
Switzerland/Herzogenbuchsee,Europe,1977,105
Switzerland/Jenaz,Europe,1977,118
Switzerland/Laufenburg,Europe,1977,95
Switzerland/Locarno,Europe,1977,98
Switzerland/Leytron,Europe,1977,85
Switzerland/Leysin,Europe,1977,140
Switzerland/Linthal,Europe,1977,116
Switzerland/Longirod,Europe,1977,123
Switzerland/Les Ponts-de-Martel,Europe,1977,136
Switzerland/Luzern,Europe,1977,105
Switzerland/Moudon,Europe,1977,96
Switzerland/Merishausen,Europe,1977,106
Switzerland/Morgins VS,Europe,1977,148
Switzerland/Möhlin,Europe,1977,92
"Switzerland/Muri, AG",Europe,1977,108
Switzerland/Martina,Europe,1977,126
Switzerland/Murg,Europe,1977,86
Switzerland/Neuhausen,Europe,1977,87
Switzerland/Oeschberg,Europe,1977,116
Switzerland/Oberehrendingen,Europe,1977,89
Switzerland/Orvin,Europe,1977,117
Switzerland/Osterfingen,Europe,1977,112
Switzerland/Les Plans-sur-Bex,Europe,1977,130
Switzerland/Posieux,Europe,1977,112
Switzerland/Prato-Sornico,Europe,1977,109
Switzerland/Rorschach,Europe,1977,84
Switzerland/Schiers,Europe,1977,115
Switzerland/Schönenwerd,Europe,1977,95
Switzerland/Sent,Europe,1977,142
Switzerland/Seon,Europe,1977,95
Switzerland/Seewis Dorf,Europe,1977,132
Switzerland/Sargans II,Europe,1977,84
Switzerland/Sihlbrugg,Europe,1977,115
Switzerland/St. Luc,Europe,1977,132
Switzerland/Sarnen,Europe,1977,96
Switzerland/Stampa,Europe,1977,121
Switzerland/Trient,Europe,1977,139
Switzerland/Thusis,Europe,1977,100
Switzerland/Vals,Europe,1977,152
Switzerland/Versoix,Europe,1977,89
Switzerland/Villnachern,Europe,1977,83
Switzerland/Vira / Gambarogno,Europe,1977,89
Switzerland/Vallorbe,Europe,1977,121
Switzerland/Wädenswil,Europe,1977,108
"Switzerland/Wald, ZH",Europe,1977,111
"Switzerland/Wattwil, SG",Europe,1977,112
Switzerland/Wiliberg,Europe,1977,116
Switzerland/Wynau,Europe,1977,98
Switzerland/Zürich-Albisgütli,Europe,1977,95
Switzerland/Zürich-MeteoSchweiz,Europe,1977,94
Switzerland/Zizers,Europe,1977,85
Switzerland/Zofingen,Europe,1977,96
Switzerland/Zürich-Witikon,Europe,1977,87
Switzerland/Zweisimmen,Europe,1977,134
Switzerland/L'Abergement,Europe,1978,120
Switzerland/Adelboden,Europe,1978,138
Switzerland/Altdorf,Europe,1978,110
Switzerland/Andeer,Europe,1978,132
Switzerland/Appenzell,Europe,1978,128
Switzerland/Aurigeno,Europe,1978,105
Switzerland/Basel-Binningen,Europe,1978,103
Switzerland/Biel,Europe,1978,120
Switzerland/Bondo GR,Europe,1978,130
Switzerland/Brusio-Piazzo,Europe,1978,120
Switzerland/Bauma,Europe,1978,136
Switzerland/Cartigny,Europe,1978,112
Switzerland/Cevio-Cavergno,Europe,1978,108
Switzerland/Cernier,Europe,1978,137
Switzerland/Changins,Europe,1978,122
Switzerland/Chur,Europe,1978,110
Switzerland/Couvet,Europe,1978,134
Switzerland/Diessenhofen,Europe,1978,122
Switzerland/Domat / Ems,Europe,1978,115
Switzerland/Döttingen,Europe,1978,113
Switzerland/Disentis,Europe,1978,150
Switzerland/Eschen-Boja,Europe,1978,104
Switzerland/Edlibach,Europe,1978,136
Switzerland/Einsiedeln,Europe,1978,143
Switzerland/Elm,Europe,1978,131
Switzerland/Entlebuch,Europe,1978,131
Switzerland/Enges,Europe,1978,140
Switzerland/Fanas,Europe,1978,126
Switzerland/Fiesch,Europe,1978,133
Switzerland/Flawil,Europe,1978,124
Switzerland/Gadmen,Europe,1978,153
Switzerland/Grossdietwil,Europe,1978,121
Switzerland/Gryon,Europe,1978,140
Switzerland/Grüsch,Europe,1978,125
Switzerland/Heiden,Europe,1978,123
Switzerland/Horgen,Europe,1978,104
Switzerland/Herzogenbuchsee,Europe,1978,120
Switzerland/Jenaz,Europe,1978,125
Switzerland/Laufenburg,Europe,1978,117
Switzerland/Locarno,Europe,1978,100
